date,state,cases_new,1day,2day,3day,4day,5day,6day,1week,2week,3week,4week,1mth,2mth,3mth,4mth,5mth,6mth,7mth,8mth,9mth,10mth,11mth,1year,1year1Mth,1year2Mth,1year3Mth,1year4Mth,1year5Mth,1year6Mth,1year7Mth
2020-05-03,Selangor,11,63,24,27,1,5,4,6,10,53,50,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-04,Selangor,21,11,63,24,27,1,5,4,2,13,27,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-05,Selangor,5,21,11,63,24,27,1,5,11,52,50,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-06,Selangor,9,5,21,11,63,24,27,1,1,18,58,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-07,Selangor,16,9,5,21,11,63,24,27,12,13,39,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-08,Selangor,6,16,9,5,21,11,63,24,18,10,31,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,Selangor,10,6,16,9,5,21,11,63,1,2,35,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-10,Selangor,8,10,6,16,9,5,21,11,6,10,53,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-11,Selangor,3,8,10,6,16,9,5,21,4,2,13,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-12,Selangor,3,3,8,10,6,16,9,5,5,11,52,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-13,Selangor,2,3,3,8,10,6,16,9,1,1,18,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-14,Selangor,1,2,3,3,8,10,6,16,27,12,13,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-15,Selangor,14,1,2,3,3,8,10,6,24,18,10,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,Selangor,1,14,1,2,3,3,8,10,63,1,2,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-17,Selangor,8,1,14,1,2,3,3,8,11,6,10,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-18,Selangor,8,8,1,14,1,2,3,3,21,4,2,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-19,Selangor,6,8,8,1,14,1,2,3,5,5,11,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-20,Selangor,15,6,8,8,1,14,1,2,9,1,1,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-21,Selangor,8,15,6,8,8,1,14,1,16,27,12,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-22,Selangor,20,8,15,6,8,8,1,14,6,24,18,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,Selangor,37,20,8,15,6,8,8,1,10,63,1,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-24,Selangor,46,37,20,8,15,6,8,8,8,11,6,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-25,Selangor,53,46,37,20,8,15,6,8,3,21,4,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-26,Selangor,9,53,46,37,20,8,15,6,3,5,5,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-27,Selangor,5,9,53,46,37,20,8,15,2,9,1,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-28,Selangor,2,5,9,53,46,37,20,8,1,16,27,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-29,Selangor,28,2,5,9,53,46,37,20,14,6,24,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,Selangor,5,28,2,5,9,53,46,37,1,10,63,27,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-31,Selangor,31,5,28,2,5,9,53,46,8,8,11,27,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-01,Selangor,11,31,5,28,2,5,9,53,8,3,21,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-02,Selangor,6,11,31,5,28,2,5,9,6,3,5,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-03,Selangor,2,6,11,31,5,28,2,5,15,2,9,11,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-04,Selangor,2,2,6,11,31,5,28,2,8,1,16,21,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-05,Selangor,9,2,2,6,11,31,5,28,20,14,6,5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,Selangor,14,9,2,2,6,11,31,5,37,1,10,9,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-07,Selangor,12,14,9,2,2,6,11,31,46,8,8,16,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-08,Selangor,3,12,14,9,2,2,6,11,53,8,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-09,Selangor,3,3,12,14,9,2,2,6,9,6,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-10,Selangor,0,3,3,12,14,9,2,2,5,15,2,8,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-11,Selangor,3,0,3,3,12,14,9,2,2,8,1,3,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-12,Selangor,13,3,0,3,3,12,14,9,28,20,14,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,Selangor,7,13,3,0,3,3,12,14,5,37,1,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-14,Selangor,2,7,13,3,0,3,3,12,31,46,8,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-15,Selangor,2,2,7,13,3,0,3,3,11,53,8,14,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-16,Selangor,1,2,2,7,13,3,0,3,6,9,6,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-17,Selangor,5,1,2,2,7,13,3,0,2,5,15,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-18,Selangor,2,5,1,2,2,7,13,3,2,2,8,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-19,Selangor,3,2,5,1,2,2,7,13,9,28,20,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,Selangor,12,3,2,5,1,2,2,7,14,5,37,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-21,Selangor,4,12,3,2,5,1,2,2,12,31,46,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-22,Selangor,2,4,12,3,2,5,1,2,3,11,53,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-23,Selangor,0,2,4,12,3,2,5,1,3,6,9,37,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-24,Selangor,5,0,2,4,12,3,2,5,0,2,5,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-25,Selangor,2,5,0,2,4,12,3,2,3,2,2,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-26,Selangor,2,2,5,0,2,4,12,3,13,9,28,9,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,Selangor,3,2,2,5,0,2,4,12,7,14,5,5,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-28,Selangor,5,3,2,2,5,0,2,4,2,12,31,2,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-29,Selangor,2,5,3,2,2,5,0,2,2,3,11,28,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-30,Selangor,1,2,5,3,2,2,5,0,1,3,6,5,27,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-01,Selangor,1,1,2,5,3,2,2,5,5,0,2,11,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-02,Selangor,0,1,1,2,5,3,2,2,2,3,2,6,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-03,Selangor,3,0,1,1,2,5,3,2,3,13,9,2,11,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,Selangor,7,3,0,1,1,2,5,3,12,7,14,2,21,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-05,Selangor,2,7,3,0,1,1,2,5,4,2,12,9,5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-06,Selangor,2,2,7,3,0,1,1,2,2,2,3,14,9,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-07,Selangor,3,2,2,7,3,0,1,1,0,1,3,12,16,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-08,Selangor,1,3,2,2,7,3,0,1,5,5,0,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-09,Selangor,4,1,3,2,2,7,3,0,2,2,3,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-10,Selangor,6,4,1,3,2,2,7,3,2,3,13,0,8,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,Selangor,3,6,4,1,3,2,2,7,3,12,7,3,3,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-12,Selangor,9,3,6,4,1,3,2,2,5,4,2,13,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-13,Selangor,4,9,3,6,4,1,3,2,2,2,2,7,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-14,Selangor,1,4,9,3,6,4,1,3,1,0,1,2,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-15,Selangor,1,1,4,9,3,6,4,1,1,5,5,2,14,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-16,Selangor,0,1,1,4,9,3,6,4,0,2,2,1,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-17,Selangor,4,0,1,1,4,9,3,6,3,2,3,5,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,Selangor,1,4,0,1,1,4,9,3,7,3,12,2,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-19,Selangor,4,1,4,0,1,1,4,9,2,5,4,3,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-20,Selangor,4,4,1,4,0,1,1,4,2,2,2,12,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-21,Selangor,2,4,4,1,4,0,1,1,3,1,0,4,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-22,Selangor,3,2,4,4,1,4,0,1,1,1,5,2,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-23,Selangor,0,3,2,4,4,1,4,0,4,0,2,0,37,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-24,Selangor,3,0,3,2,4,4,1,4,6,3,2,5,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,Selangor,3,3,0,3,2,4,4,1,3,7,3,2,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-26,Selangor,0,3,3,0,3,2,4,4,9,2,5,2,9,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-27,Selangor,1,0,3,3,0,3,2,4,4,2,2,3,5,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-28,Selangor,0,1,0,3,3,0,3,2,1,3,1,5,2,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-29,Selangor,2,0,1,0,3,3,0,3,1,1,1,2,28,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-30,Selangor,1,2,0,1,0,3,3,0,0,4,0,1,5,27,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-31,Selangor,1,1,2,0,1,0,3,3,4,6,3,1,31,27,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-01,Selangor,6,1,1,2,0,1,0,3,1,3,7,1,11,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-02,Selangor,1,6,1,1,2,0,1,0,4,9,2,0,6,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-03,Selangor,0,1,6,1,1,2,0,1,4,4,2,3,2,11,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-04,Selangor,0,0,1,6,1,1,2,0,2,1,3,7,2,21,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-05,Selangor,0,0,0,1,6,1,1,2,3,1,1,2,9,5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-06,Selangor,0,0,0,0,1,6,1,1,0,0,4,2,14,9,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-07,Selangor,2,0,0,0,0,1,6,1,3,4,6,3,12,16,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-08,Selangor,1,2,0,0,0,0,1,6,3,1,3,1,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-09,Selangor,1,1,2,0,0,0,0,1,0,4,9,4,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-10,Selangor,4,1,1,2,0,0,0,0,1,4,4,6,0,8,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-11,Selangor,1,4,1,1,2,0,0,0,0,2,1,3,3,3,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-12,Selangor,0,1,4,1,1,2,0,0,2,3,1,9,13,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-13,Selangor,3,0,1,4,1,1,2,0,1,0,0,4,7,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-14,Selangor,2,3,0,1,4,1,1,2,1,3,4,1,2,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-15,Selangor,0,2,3,0,1,4,1,1,6,3,1,1,2,14,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-16,Selangor,5,0,2,3,0,1,4,1,1,0,4,0,1,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-17,Selangor,1,5,0,2,3,0,1,4,0,1,4,4,5,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-18,Selangor,0,1,5,0,2,3,0,1,0,0,2,1,2,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-19,Selangor,0,0,1,5,0,2,3,0,0,2,3,4,3,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-20,Selangor,1,0,0,1,5,0,2,3,0,1,0,4,12,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-21,Selangor,2,1,0,0,1,5,0,2,2,1,3,2,4,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-22,Selangor,0,2,1,0,0,1,5,0,1,6,3,3,2,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-23,Selangor,2,0,2,1,0,0,1,5,1,1,0,0,0,37,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-24,Selangor,0,2,0,2,1,0,0,1,4,0,1,3,5,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-25,Selangor,3,0,2,0,2,1,0,0,1,0,0,3,2,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-26,Selangor,1,3,0,2,0,2,1,0,0,0,2,0,2,9,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-27,Selangor,2,1,3,0,2,0,2,1,3,0,1,1,3,5,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-28,Selangor,3,2,1,3,0,2,0,2,2,2,1,0,5,2,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-29,Selangor,2,3,2,1,3,0,2,0,0,1,6,2,2,28,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-30,Selangor,1,2,3,2,1,3,0,2,5,1,1,1,1,5,27,59,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-08-31,Selangor,4,1,2,3,2,1,3,0,1,4,0,1,1,31,27,32,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-01,Selangor,3,4,1,2,3,2,1,3,0,1,0,6,1,11,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-02,Selangor,1,3,4,1,2,3,2,1,0,0,0,1,0,6,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-03,Selangor,0,1,3,4,1,2,3,2,1,3,0,0,3,2,11,63,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-04,Selangor,2,0,1,3,4,1,2,3,2,2,2,0,7,2,21,29,7,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-05,Selangor,0,2,0,1,3,4,1,2,0,0,1,0,2,9,5,50,4,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-06,Selangor,0,0,2,0,1,3,4,1,2,5,1,0,2,14,9,27,21,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-07,Selangor,2,0,0,2,0,1,3,4,0,1,4,2,3,12,16,50,8,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-08,Selangor,9,2,0,0,2,0,1,3,3,0,1,1,1,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-09,Selangor,1,9,2,0,0,2,0,1,1,0,0,1,4,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-10,Selangor,1,1,9,2,0,0,2,0,2,1,3,4,6,0,8,31,10,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-11,Selangor,1,1,1,9,2,0,0,2,3,2,2,1,3,3,3,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-12,Selangor,2,1,1,1,9,2,0,0,2,0,0,0,9,13,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-13,Selangor,1,2,1,1,1,9,2,0,1,2,5,3,4,7,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-14,Selangor,0,1,2,1,1,1,9,2,4,0,1,2,1,2,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-15,Selangor,5,0,1,2,1,1,1,9,3,3,0,0,1,2,14,18,18,2,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-16,Selangor,0,5,0,1,2,1,1,1,1,1,0,5,0,1,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-17,Selangor,3,0,5,0,1,2,1,1,0,2,1,1,4,5,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-18,Selangor,3,3,0,5,0,1,2,1,2,3,2,0,1,2,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-19,Selangor,1,3,3,0,5,0,1,2,0,2,0,0,4,3,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-20,Selangor,4,1,3,3,0,5,0,1,0,1,2,1,4,12,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-21,Selangor,4,4,1,3,3,0,5,0,2,4,0,2,2,4,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-22,Selangor,1,4,4,1,3,3,0,5,9,3,3,0,3,2,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-23,Selangor,2,1,4,4,1,3,3,0,1,1,1,2,0,0,37,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-24,Selangor,3,2,1,4,4,1,3,3,1,0,2,0,3,5,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-25,Selangor,2,3,2,1,4,4,1,3,1,2,3,3,3,2,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-26,Selangor,2,2,3,2,1,4,4,1,2,0,2,1,0,2,9,6,77,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-27,Selangor,11,2,2,3,2,1,4,4,1,0,1,2,1,3,5,4,36,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-28,Selangor,11,11,2,2,3,2,1,4,0,2,4,3,0,5,2,5,34,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-29,Selangor,15,11,11,2,2,3,2,1,5,9,3,2,2,2,28,1,33,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-09-30,Selangor,10,15,11,11,2,2,3,2,0,1,1,1,1,1,5,27,59,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-01,Selangor,13,10,15,11,11,2,2,3,3,1,0,3,6,1,11,24,22,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-02,Selangor,31,13,10,15,11,11,2,2,3,1,2,1,1,0,6,63,70,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-03,Selangor,32,31,13,10,15,11,11,2,1,2,0,0,0,3,2,11,63,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-04,Selangor,31,32,31,13,10,15,11,11,4,1,0,2,0,7,2,21,29,7,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-05,Selangor,34,31,32,31,13,10,15,11,4,0,2,0,0,2,9,5,50,4,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-06,Selangor,39,34,31,32,31,13,10,15,1,5,9,0,0,2,14,9,27,21,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-07,Selangor,20,39,34,31,32,31,13,10,2,0,1,2,2,3,12,16,50,8,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-08,Selangor,36,20,39,34,31,32,31,13,3,3,1,9,1,1,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-09,Selangor,24,36,20,39,34,31,32,31,2,3,1,1,1,4,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-10,Selangor,44,24,36,20,39,34,31,32,2,1,2,1,4,6,0,8,31,10,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-11,Selangor,26,44,24,36,20,39,34,31,11,4,1,1,1,3,3,3,35,9,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-12,Selangor,69,26,44,24,36,20,39,34,11,4,0,2,0,9,13,3,53,3,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-13,Selangor,76,69,26,44,24,36,20,39,15,1,5,1,3,4,7,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-14,Selangor,68,76,69,26,44,24,36,20,10,2,0,0,2,1,2,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-15,Selangor,150,68,76,69,26,44,24,36,13,3,3,5,0,1,2,14,18,18,2,0,0,0,0,0,0,0,0,0,0,0
2020-10-16,Selangor,50,150,68,76,69,26,44,24,31,2,3,0,5,0,1,1,13,24,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-17,Selangor,159,50,150,68,76,69,26,44,32,2,1,3,1,4,5,8,10,18,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-18,Selangor,77,159,50,150,68,76,69,26,31,11,4,3,0,1,2,8,2,15,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-19,Selangor,107,77,159,50,150,68,76,69,34,11,4,1,0,4,3,6,10,42,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-20,Selangor,132,107,77,159,50,150,68,76,39,15,1,4,1,4,12,15,2,38,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-21,Selangor,116,132,107,77,159,50,150,68,20,10,2,4,2,2,4,8,11,27,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-22,Selangor,137,116,132,107,77,159,50,150,36,13,3,1,0,3,2,20,1,16,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-23,Selangor,62,137,116,132,107,77,159,50,24,31,2,2,2,0,0,37,12,46,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-24,Selangor,76,62,137,116,132,107,77,159,44,32,2,3,0,3,5,46,18,27,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-25,Selangor,88,76,62,137,116,132,107,77,26,31,11,2,3,3,2,53,1,53,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-26,Selangor,177,88,76,62,137,116,132,107,69,34,11,2,1,0,2,9,6,77,0,0,0,0,0,0,0,0,0,0,0,0
2020-10-27,Selangor,126,177,88,76,62,137,116,132,76,39,15,11,2,1,3,5,4,36,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-28,Selangor,89,126,177,88,76,62,137,116,68,20,10,11,3,0,5,2,5,34,1,0,0,0,0,0,0,0,0,0,0,0
2020-10-29,Selangor,135,89,126,177,88,76,62,137,150,36,13,15,2,2,2,28,1,33,4,0,0,0,0,0,0,0,0,0,0,0
2020-10-30,Selangor,150,135,89,126,177,88,76,62,50,24,31,10,1,1,1,5,27,59,4,0,0,0,0,0,0,0,0,0,0,0
2020-10-31,Selangor,55,150,135,89,126,177,88,76,159,44,32,10,4,1,1,31,27,32,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-01,Selangor,225,55,150,135,89,126,177,88,77,26,31,13,3,6,1,11,24,22,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-02,Selangor,129,225,55,150,135,89,126,177,107,69,34,31,1,1,0,6,63,70,0,0,0,0,0,0,0,0,0,0,0,0
2020-11-03,Selangor,125,129,225,55,150,135,89,126,132,76,39,32,0,0,3,2,11,63,6,0,0,0,0,0,0,0,0,0,0,0
2020-11-04,Selangor,231,125,129,225,55,150,135,89,116,68,20,31,2,0,7,2,21,29,7,1,0,0,0,0,0,0,0,0,0,0
2020-11-05,Selangor,180,231,125,129,225,55,150,135,137,150,36,34,0,0,2,9,5,50,4,0,0,0,0,0,0,0,0,0,0,0
2020-11-06,Selangor,164,180,231,125,129,225,55,150,62,50,24,39,0,0,2,14,9,27,21,0,0,0,0,0,0,0,0,0,0,0
2020-11-07,Selangor,247,164,180,231,125,129,225,55,76,159,44,20,2,2,3,12,16,50,8,0,0,0,0,0,0,0,0,0,0,0
2020-11-08,Selangor,148,247,164,180,231,125,129,225,88,77,26,36,9,1,1,3,6,58,6,0,0,0,0,0,0,0,0,0,0,0
2020-11-09,Selangor,138,148,247,164,180,231,125,129,177,107,69,24,1,1,4,3,10,39,11,1,0,0,0,0,0,0,0,0,0,0
2020-11-10,Selangor,236,138,148,247,164,180,231,125,126,132,76,44,1,4,6,0,8,31,10,1,0,0,0,0,0,0,0,0,0,0
